(-45.69977565193892, -16.566515430347252)
(2.4912328854500854, 116.1896614247971)
(37.08421151151152, 146.73003503753753)
(41.44440566803034, 14.044458047484166)
(-18.789684558543883, 162.41331687313235)
(-0.5585765832516626, -78.08073786076729)
(26.6979642593119, 69.47476380437875)
(25.733217454992904, -153.77161661409818)
