-20.088,-177.459
10.767,-43.255
38.022,142.789
7.512,-82.729
-37.845,-72.885
42.506,143.734
-7.351,128.218
16.96,-99.741
35.656,49.843
19.089,145.145
16.872,-99.726
-23.167,-67.914
7.514,-82.297
-43.789,-75.84
36.458,70.412
20.378,-72.197
36.929,95.925
-12.22,166.574
22.027,142.857
-3.456,143.997
52.083,177.83
18.272,-70.428
7.917,-82.818
-60.122,-34.185
45.261,146.901
25.48,128.327
5.173,-76.352
25.193,123.416
-21.225,-179.11
24.251,121.893
-41.261,175.833
-3.225,142.572
-9.941,-78.933
24.155,122.612
-28.986,-176.638
-29.785,-111.712
-27.089,-63.311
-50.864,139.395
-1.311,137.474
26.099,96.999
-13.97,172.354
8.851,126.586
38.258,142.864
-3.382,143.883
44.671,81.554
36.323,68.981
-17.34,167.59
-32.45,-110.991
-23.68,-175.976
49.259,155.404
33.623,135.317
-15.356,-177.611
43.247,17.019
43.369,17.006
-37.732,-73.053
-40.532,-73.986
37.78,20.132
41.175,15.009
51.301,-179.663
48.497,156.944
13.286,93.076
-17.206,168.48
33.344,95.252
-38.24,-73.88
-17.104,-171.932
42.845,144.952
40.723,19.626
38.737,141.198
-18.233,-175.99
-5.536,151.621
18.776,-81.27
26.334,96.917
-3.08,148.603
-61.769,155.153
-43.271,-75.762
-12.887,166.451
-43.198,-75.773
-8.835,-80.135
56.278,-153.473
-3.201,140.923
42.753,145.152
35.191,22.769
-0.68,-20.152
-16.507,168.108
23.82,114.639
-26.772,-113.507
69.737,138.708
-41.796,171.747
52.253,-170.967
29.532,130.629
54.237,169.228
26.424,126.228
25.405,101.066
-56.279,-142.672
42.861,145.005
32.025,-40.947
-26.94,-177.026
2.131,-83.476
10.478,121.604
34.129,139.447
51.142,-179.656
42.657,145.586
-17.469,168.028
-17.531,167.964
1.818,132.921
13.382,93.362
-54.502,144.112
-43.917,38.706
52.112,177.594
-15.63,-172.436
5.508,126.606
8.11,-82.884
-10.66,164.943
7.924,-83.091
9.965,144.592
15.391,-93.169
-60.277,-33.774
43.547,18.35
-20.637,-70.686
5.587,-82.702
16.313,122.221
37.762,20.047
51.226,178.859
11.916,122.177
9.811,122.553
18.805,120.82
-49.894,163.309
41.838,-124.048
-15.055,-173.255
34.204,139.366
41.961,-111.497
31.637,131.586
5.286,-82.623
2.048,132.89
-10.133,117.823
26.079,128.637
-15.262,-75.512
12.108,143.928
39.878,77.425
7.945,-74.812
-3.696,152.161
13.503,93.276
-3.571,28.935
-0.503,-19.609
-0.47,127.503
33.32,58.845
37.799,142.75
-3.057,-12.128
-1.455,-15.11
36.021,26.86
-18.166,-175.931
-20.471,-173.913
49.559,-130.176
22.165,-45.131
31.247,142.004
-42.939,-75.748
-16.05,-173.222
40.782,73.286
-3.724,140.206
-21.207,-174.412
51.198,-179.866
27.899,54.748
49.639,155.999
-4.703,-105.601
43.716,147.336
35.766,141.243
39.764,77.285
17.254,-99.732
6.714,92.51
-10.786,165.678
19.54,-155.572
11.775,57.648
-52.143,139.299
41.248,15.07
38.217,142.71
-12.566,166.659
-43.612,169.963
51.694,-175.755
28.057,55.533
38.503,22.102
-31.642,-177.151
1.27,97.3
-2.96,-12.167
38.072,142.7
35.978,26.755
34.122,139.377
29.977,-42.64
-40.111,46.022
39.767,75.322
36.646,142.104
49.45,-28.081
53.623,108.658
62.222,-152.32
34.587,26.78
-15.231,-173.284
55.922,113.3
17.027,40.394
-23.72,-175.738
37.648,20.074
54.506,169.048
35.701,50.1
32.238,48.768
41.158,15.065
35.576,49.651
32.2583333,-115.7693333
34.349,-116.8663333
35.7593333,-118.0508333
31,-114
37.0651667,-116.0303333
37.1393333,-116.0503333
37.0416667,-116.0351667
34.5556667,-121.4366667
37.177,-116.0453333
35.027,-120.9553333
32.1553333,-115.8415
34.3288333,-116.9375
37.0091667,-116.201
37.2263333,-116.0593333
37.0395,-116.0211667
37.0551667,-116.0333333
34.4741667,-121.8148333
37.0445,-116.0235
33.8003333,-117.0998333
33.3473333,-116.2511667
37.1186667,-116.0395
