(26.89704853622903, 121.95809267693087)
(-21.87373081215127, -2.815114135151893)
(-2.4964074266503657, 83.75119106815403)
(40.84862934082843, 18.162561715290646)
(-33.277386013004055, -68.5281393082817)
(40.68670068092162, -117.00002864507319)
(-17.048485551221507, 78.32186890850612)
(15.504565442206022, -79.09209753098746)
